index_main,token,rtt,rssi
54,20,151562,-82
55,6,140625,-84
55,7,146875,-83
55,8,148437,-83
55,9,148437,-83
55,10,148437,-83
55,11,160938,-83
55,12,160938,-83
55,13,159375,-83
55,14,143750,-83
55,15,143750,-83
55,16,143750,-83
55,17,150000,-83
55,18,142187,-84
55,19,140625,-84
55,20,145312,-83
56,6,142188,-81
56,7,154687,-81
56,8,160938,-82
56,9,145313,-82
56,10,151563,-81
56,11,162500,-81
56,12,150000,-81
56,13,150000,-81
56,14,151563,-81
56,15,159375,-81
56,16,148438,-80
56,17,150000,-81
56,18,151562,-81
56,19,150000,-81
56,20,160938,-81
57,6,145312,-79
57,7,154688,-79
57,8,151563,-79
57,9,156250,-79
57,10,154688,-79
57,11,165625,-79
57,12,167187,-79
57,13,148437,-79
57,14,153125,-79
57,15,148438,-81
57,16,146875,-81
57,17,146875,-81
57,18,148438,-81
57,19,150000,-81
57,20,145312,-81
58,6,159375,-81
58,7,151563,-83
58,8,156250,-83
58,9,165625,-82
58,10,154687,-82
58,11,168750,-83
58,12,153125,-82
58,13,156250,-82
58,14,154687,-82
58,15,151562,-80
58,16,139062,-81
58,17,146875,-80
58,18,148438,-80
58,19,151563,-80
58,20,148437,-80
59,6,157812,-81
59,7,151562,-81
59,8,154687,-81
59,9,150000,-81
59,10,150000,-81
59,11,148438,-80
59,12,153125,-81
59,13,150000,-81
59,14,165625,-80
59,15,150000,-81
59,16,145312,-81
59,17,148437,-81
59,18,151563,-81
59,19,156250,-81
59,20,151563,-81
60,6,139062,-82
60,7,143750,-83
60,8,145313,-82
60,9,146875,-82
60,10,145312,-82
60,11,145312,-82
60,12,148437,-82
60,13,146875,-82
60,14,148437,-82
60,15,154687,-83
60,16,160937,-83
60,17,154688,-83
60,18,153125,-83
60,19,156250,-83
60,20,154687,-83
61,6,142187,-83
61,7,140625,-85
61,8,143750,-84
61,9,145313,-85
61,10,139062,-85
61,11,145313,-85
61,13,157813,-85
61,14,145313,-85
61,15,145313,-83
61,16,160938,-83
61,17,142187,-82
61,18,148437,-83
61,19,145313,-82
61,20,154687,-82
62,6,150000,-82
62,7,150000,-83
62,8,165625,-83
62,9,153125,-83
62,10,168750,-82
62,11,151562,-83
62,12,156250,-82
62,13,165625,-83
62,14,151562,-83
62,15,156250,-80
62,16,145312,-81
62,17,142188,-81
62,18,143750,-81
62,19,148437,-81
62,20,142187,-81
63,6,140625,-82
63,7,157813,-84
63,8,159375,-84
63,9,157813,-84
63,10,156250,-84
63,11,159375,-84
63,12,157813,-84
63,13,153125,-84
63,14,151563,-84
63,15,159375,-81
63,16,148438,-81
63,17,160938,-81
63,18,156250,-80
63,19,156250,-81
63,20,145313,-82
64,6,150000,-81
64,7,153125,-81
64,8,156250,-81
64,9,157813,-81
64,10,173437,-81
64,11,159375,-80
64,12,157813,-80
64,13,154688,-80
64,14,157812,-80
64,15,137500,-84
64,16,132813,-85
64,17,131250,-84
64,18,142188,-85
64,19,151562,-85
64,20,134375,-86
65,6,153125,-80
65,7,157813,-83
65,8,154687,-83
65,9,154687,-83
65,10,157812,-83
65,11,156250,-82
65,12,154687,-83
65,13,146875,-83
65,14,145312,-83
65,15,145312,-83
65,16,146875,-84
65,17,153125,-83
65,18,156250,-83
65,19,146875,-83
65,20,140625,-83
66,6,146875,-82
66,7,153125,-81
66,8,151563,-82
66,9,153125,-82
66,10,156250,-82
66,11,162500,-81
66,12,167187,-82
66,13,148438,-81
66,14,146875,-81
66,15,150000,-81
66,16,160938,-81
66,18,165625,-80
66,20,164062,-80
67,6,151563,-80
67,7,154688,-82
67,8,165625,-82
67,9,168750,-79
67,10,165625,-82
67,11,162500,-82
67,12,162500,-82
67,13,157813,-81
67,14,151563,-82
67,15,153125,-82
67,16,154687,-82
67,17,157812,-82
67,18,151562,-82
67,19,167188,-81
67,20,156250,-82
68,7,148438,-81
68,8,146875,-81
68,9,148437,-81
68,10,146875,-81
68,11,146875,-81
68,12,146875,-81
68,13,148437,-82
68,14,150000,-81
68,15,148438,-81
68,16,153125,-81
68,17,160938,-81
68,18,153125,-81
68,19,151563,-81
68,20,156250,-81
69,6,150000,-81
69,7,150000,-82
69,8,156250,-82
69,9,151562,-82
69,10,154687,-82
69,11,162500,-82
69,12,153125,-82
69,14,145312,-82
69,15,146875,-83
69,16,159375,-83
69,17,150000,-83
69,18,151563,-83
69,19,159375,-84
69,20,162500,-83
70,6,156250,-82
70,7,153125,-84
70,8,148438,-84
70,9,153125,-84
70,10,150000,-84
70,11,164062,-84
70,12,160937,-84
70,13,153125,-84
70,14,153125,-84
70,15,156250,-85
70,16,153125,-85
70,17,154687,-85
70,18,153125,-86
70,19,154688,-85
70,20,153125,-85
71,6,139062,-82
71,7,139063,-84
71,8,151562,-83
71,9,140625,-83
71,10,140625,-83
71,11,140625,-82
71,13,140625,-83
71,14,139063,-83
71,15,146875,-82
71,16,160937,-81
71,17,146875,-81
71,18,146875,-81
71,19,145312,-81
71,20,150000,-81
72,7,164062,-84
72,8,146875,-83
72,9,148438,-84
72,10,154688,-84
72,11,151562,-83
72,12,168750,-83
72,13,153125,-83
72,14,153125,-83
72,15,150000,-82
72,16,146875,-82
72,17,150000,-81
72,18,162500,-82
72,19,154688,-82
72,20,142188,-81
73,6,146875,-80
73,7,156250,-80
73,8,157813,-80
73,9,154687,-81
73,10,170312,-80
73,11,167188,-80
73,12,154688,-80
73,13,165625,-80
73,14,165625,-80
73,15,151562,-80
73,16,153125,-80
73,17,153125,-80
73,18,153125,-80
73,19,156250,-80
73,20,162500,-79
74,6,154688,-81
74,7,156250,-81
74,8,165625,-81
74,9,170312,-82
74,10,171875,-81
74,11,154687,-81
74,12,156250,-81
74,13,156250,-81
74,14,157812,-81
74,15,156250,-80
74,16,157812,-81
74,17,157813,-80
74,18,159375,-80
74,19,171875,-81
74,20,168750,-80
75,6,157813,-80
75,7,159375,-81
75,8,150000,-81
75,9,159375,-81
75,10,157812,-81
75,11,157812,-81
75,12,157812,-82
75,13,170313,-81
75,14,154687,-81
75,15,156250,-82
75,16,156250,-82
75,17,168750,-82
75,18,168750,-82
75,19,168750,-81
75,20,156250,-81
76,6,162500,-82
76,7,156250,-80
76,8,157812,-80
76,9,157813,-80
76,10,154688,-80
76,11,151563,-80
76,12,156250,-80
76,13,156250,-80
76,14,160938,-80
76,15,143750,-81
76,16,148437,-81
76,17,153125,-81
76,18,142188,-80
76,19,153125,-81
76,20,143750,-81
77,6,153125,-81
77,7,168750,-80
77,8,168750,-80
77,9,170313,-80
77,10,154688,-81
77,11,154688,-81
77,12,156250,-81
77,13,157812,-80
77,14,157812,-81
77,15,156250,-81
77,16,153125,-81
77,17,157812,-81
77,18,168750,-81
77,19,170313,-81
77,20,156250,-81
78,6,145312,-80
78,7,159375,-80
78,8,157813,-80
78,9,159375,-80
78,10,148438,-80
78,11,146875,-80
78,12,146875,-80
78,13,146875,-80
78,14,148438,-80
78,15,146875,-80
78,16,162500,-80
78,17,160938,-80
78,18,148437,-80
78,19,146875,-79
78,20,146875,-80
79,6,151563,-81
79,7,146875,-82
79,8,148438,-82
79,9,146875,-81
79,10,148438,-82
79,11,151562,-81
79,12,148437,-81
79,13,146875,-81
